what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1275573029626
started,bundle,org.eclipse.mylyn.commons.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.commons.ui",1275573029628
started,bundle,org.eclipse.mylyn.context.core,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.context.core",1275573029630
started,bundle,org.eclipse.mylyn.context.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.context.ui",1275573029632
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.monitor.ui",1275573029633
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.tasks.ui",1275573029635
os,sysinfo,,,"win32",1275573029642
arch,sysinfo,,,"x86",1275573029642
ws,sysinfo,,,"win32",1275573029642
locale,sysinfo,,,"vi_VN",1275573029642
processors,sysinfo,,,"2",1275573029642
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1275573029642
java.runtime.version,sysinfo,,,"1.6.0_19-b04",1275573029642
java.specification.name,sysinfo,,,"Java Platform API Specification",1275573029642
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1275573029642
java.specification.version,sysinfo,,,"1.6",1275573029642
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1275573029643
java.version,sysinfo,,,"1.6.0_19",1275573029643
java.vm.info,sysinfo,,,"mixed mode",1275573029643
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1275573029643
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1275573029643
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1275573029643
java.vm.specification.version,sysinfo,,,"1.0",1275573029643
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1275573029643
java.vm.version,sysinfo,,,"16.2-b04",1275573029643
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1275573029670
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1275573029675
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1275573029930
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1275573030005
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1275573030208
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1275573030410
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1275573030412
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1275573030415
started,bundle,org.eclipse.jst.jsf.common,1.1.9.v201001271707,"org.eclipse.jst.jsf.common",1275573030532
started,bundle,org.eclipse.jst.jsf.core,1.2.5.v201001271707,"org.eclipse.jst.jsf.core",1275573030581
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1275573030615
